correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_true,mean_estimate,coverage_true,coverage_true_dist,coverage_obs
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.006725981011210672,0.9459,0.0040999999999999925,0.947
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.016195630247132456,0.9361,0.013899999999999912,0.9363
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.0158215081874876,0.9338,0.016199999999999992,0.9339
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,-0.016672096641397047,0.9366,0.013399999999999967,0.8531
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,MOPW,0.10534269652317813,0.9015,0.04849999999999999,0.8979
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.0979101022321487,0.9317,0.018299999999999983,0.9037
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0982624123036471,0.9381,0.01189999999999991,0.907
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.07210986723435894,0.9387,0.011299999999999977,0.9397
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.018844214345398746,0.9336,0.01639999999999997,0.9337
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.03407712104874826,0.9033,0.046699999999999964,0.9033
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,-0.03425813447522051,0.907,0.04299999999999993,0.8693
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.07359205357127425,0.9324,0.01759999999999995,0.9362
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0969956059430998,0.9209,0.029099999999999904,0.9128
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.06580657363807021,0.9137,0.0363,0.9143
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0012318793417447624,0.9283,0.02169999999999994,0.9283
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-5.313370478529068e-5,0.9294,0.02059999999999995,0.9294
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.008029803560536423,0.9183,0.03169999999999995,0.9183
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.01945495389903421,0.9176,0.032399999999999984,0.9168
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.12477224796360409,0.9052,0.04479999999999995,0.8718
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11139312440405881,0.9099,0.040099999999999913,0.8924
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.1042171007038349,0.9135,0.03649999999999998,0.9128
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.905268231124983e-4,0.9354,0.014599999999999946,0.9363
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,1.6048637491458283e-4,0.9366,0.013399999999999967,0.9365
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.010587791334213234,0.9244,0.025599999999999956,0.9244
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.002469484944257194,0.9275,0.022499999999999964,0.9001
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.10875817083307772,0.9027,0.04730000000000001,0.8983
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.12074655917770692,0.921,0.028999999999999915,0.882
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11601862160099004,0.9181,0.03189999999999993,0.8873
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.1063500076075909,0.9254,0.024599999999999955,0.9246
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.017049706376888324,0.9357,0.01429999999999998,0.9343
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.03278804753076102,0.9141,0.03589999999999993,0.9138
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.0045883537483849945,0.9301,0.019899999999999918,0.9302
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.04173213005618271,0.8975,0.05249999999999999,0.9151
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8974,0.05259999999999998,0.8997
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.1181133655682745,0.9257,0.02429999999999999,0.9049
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.13736426760530118,0.8962,0.05379999999999996,0.8949
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.4083863846272781,0.8669,0.08309999999999995,0.8232
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.019411095058539364,0.9297,0.020299999999999985,0.9319
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.03499453510542853,0.9079,0.042099999999999915,0.908
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.048883308933364115,0.8935,0.056499999999999995,0.8935
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,-0.033953614441965554,0.909,0.040999999999999925,0.8655
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.09387513418872523,0.9203,0.02969999999999995,0.9123
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0745930590085572,0.9314,0.01859999999999995,0.9337
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.06511009268352555,0.9105,0.03949999999999998,0.9114
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.05580679442846523,0.9081,0.04189999999999994,0.91
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,CW,-5.12575736102407e-4,0.8927,0.05729999999999991,0.8927
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,OPW,-0.03425247361165161,0.8919,0.05809999999999993,0.8708
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,PPW,0.10916674565968107,0.9271,0.02289999999999992,0.9254
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.033358388951639215,0.9016,0.0484,0.9152
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.036567877597310214,0.9069,0.043099999999999916,0.9166
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.052366000733036794,0.894,0.05599999999999994,0.8948
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.3691869255289722,0.8502,0.0998,0.8735
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0022015298371088096,0.9254,0.024599999999999955,0.9252
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.0010109665126558707,0.9171,0.03289999999999993,0.9172
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.025099199321437247,0.9073,0.04269999999999996,0.9073
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.028146618476891816,0.9039,0.04609999999999992,0.9059
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11492905374235521,0.9075,0.04249999999999998,0.8969
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.09902422701050824,0.9141,0.03589999999999993,0.9076
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10004188578125883,0.901,0.04899999999999993,0.9014
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.4152280076739011,0.8888,0.06119999999999992,0.8311
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.4152280076739011,0.8888,0.06119999999999992,0.8311
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.38264335702654384,0.8569,0.09309999999999996,0.8706
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.38264335702654384,0.8569,0.09309999999999996,0.8706
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.40117677989830414,0.8845,0.0655,0.8362
Spearman,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.40117677989830414,0.8845,0.0655,0.8362
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.001528600180448226,0.9314,0.01859999999999995,0.9316
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-2.710429476339207e-4,0.9179,0.032099999999999906,0.918
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.030761175322169123,0.9072,0.04279999999999995,0.9073
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.0072683142516588575,0.909,0.040999999999999925,0.9
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.10597720572467738,0.902,0.04799999999999993,0.8924
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.10870952461535756,0.9221,0.027899999999999925,0.9077
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.084325584832285,0.9034,0.046599999999999975,0.9028
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.605309507013051e-4,0.9254,0.024599999999999955,0.9265
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.007551054362966342,0.9202,0.029799999999999938,0.9201
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-1.391415750892462e-4,0.922,0.027999999999999914,0.922
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.0334605023840461,0.9096,0.04039999999999999,0.9215
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8974,0.05259999999999998,0.8997
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11857453209324952,0.904,0.04599999999999993,0.8779
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.11224074344511577,0.9092,0.04079999999999995,0.9083
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
